view,seed,category,student,route,accuracy_minus_row_level,macro_f1_minus_row_level
pure_group_representative,2024,student,student_A,J_CoDistill_RF_CL,0.0023395216881751946,0.001022159090005248
inverse_test_group_size,2024,student,student_B,D_Small_MLP,0.0015598571881161316,0.0019143396052282435
pure_group_representative,2024,student,student_B,D_Small_MLP,0.0015598571881161316,0.0019143396052282435
inverse_test_group_size,2024,student,student_B,E_KD_from_RF,0.0012847361582625227,-0.0017850384486506332
pure_group_representative,2024,student,student_B,E_KD_from_RF,0.0012847361582625227,-0.0017850384486507442
inverse_test_group_size,2024,student,student_B,E2_KD_from_MLP,0.0022249107942110546,0.0009607532332081004
pure_group_representative,2024,student,student_B,E2_KD_from_MLP,0.0022249107942110546,0.0009607532332079893
inverse_test_group_size,2024,student,student_B,F_KD_from_CL_MLP_fair,0.001821971219679308,-0.000904137867774768
pure_group_representative,2024,student,student_B,F_KD_from_CL_MLP_fair,0.001821971219679308,-0.000904137867774768
inverse_test_group_size,2024,student,student_B,F_KD_from_CL_MLP_ext,0.002187622885470475,0.0004483702350344121
pure_group_representative,2024,student,student_B,F_KD_from_CL_MLP_ext,0.002187622885470475,0.0004483702350344121
inverse_test_group_size,2024,student,student_B,G_KD_random_pacing,0.0018710720480710208,-0.00015873626890572368
pure_group_representative,2024,student,student_B,G_KD_random_pacing,0.0018710720480710208,-0.00015873626890594572
inverse_test_group_size,2024,student,student_B,I_KD_from_SMOTE_MLP,0.0017342300458674798,-0.00045484056883371426
pure_group_representative,2024,student,student_B,I_KD_from_SMOTE_MLP,0.0017342300458674798,-0.0004548405688339363
inverse_test_group_size,2024,student,student_B,J_CoDistill_RF_CL,0.0016586716216641095,-0.0023800129239273105
pure_group_representative,2024,student,student_B,J_CoDistill_RF_CL,0.0016586716216641095,-0.0023800129239274215
inverse_test_group_size,3141,teacher,,A_RF_500_uncalibrated,3.921082780133922e-05,-0.0009540074936481568
pure_group_representative,3141,teacher,,A_RF_500_uncalibrated,3.921082780133922e-05,-0.0009540074936481568
inverse_test_group_size,3141,teacher,,A_calibrated_RF_KD_teacher,1.8659691815359203e-05,-0.0011456909471515564
pure_group_representative,3141,teacher,,A_calibrated_RF_KD_teacher,1.8659691815359203e-05,-0.0011456909471514454
inverse_test_group_size,3141,teacher,,B_Full_MLP,0.0018411699189857522,0.0004855137919522745
pure_group_representative,3141,teacher,,B_Full_MLP,0.0018411699189857522,0.00048551379195205246
inverse_test_group_size,3141,teacher,,C_CL_MLP_loss_fair,0.001891993014014437,-6.367276703345137e-05
pure_group_representative,3141,teacher,,C_CL_MLP_loss_fair,0.001891993014014437,-6.367276703367342e-05
inverse_test_group_size,3141,teacher,,C_CL_MLP_loss_ext,0.0017471101610074813,-0.0011780515848431872
pure_group_representative,3141,teacher,,C_CL_MLP_loss_ext,0.0017471101610074813,-0.0011780515848434092
inverse_test_group_size,3141,teacher,,C2_CL_MLP_domain,0.002210266118050752,0.00042720134286811096
pure_group_representative,3141,teacher,,C2_CL_MLP_domain,0.002210266118050752,0.0004272013428678889
inverse_test_group_size,3141,teacher,,G_random_pacing_teacher,0.0015896747284345203,-0.0020395959477211845
pure_group_representative,3141,teacher,,G_random_pacing_teacher,0.0015896747284345203,-0.0020395959477212955
inverse_test_group_size,3141,teacher,,I_SMOTE_MLP_teacher,8.57228464909987e-05,-0.002014142888622117
pure_group_representative,3141,teacher,,I_SMOTE_MLP_teacher,8.57228464909987e-05,-0.00201414288862245
inverse_test_group_size,3141,student,student_A,D_Small_MLP,0.0023941168520517087,0.0015387020294315157
pure_group_representative,3141,student,student_A,D_Small_MLP,0.0023941168520517087,0.0015387020294315157
inverse_test_group_size,3141,student,student_A,E_KD_from_RF,0.0019355149181545794,-0.0018935049107131618
pure_group_representative,3141,student,student_A,E_KD_from_RF,0.0019355149181545794,-0.0018935049107131618
inverse_test_group_size,3141,student,student_A,E2_KD_from_MLP,0.002562340303170374,0.002077536356673071
pure_group_representative,3141,student,student_A,E2_KD_from_MLP,0.002562340303170374,0.00207753635667296
inverse_test_group_size,3141,student,student_A,F_KD_from_CL_MLP_fair,0.0017091248867353581,-0.001465813509964109
pure_group_representative,3141,student,student_A,F_KD_from_CL_MLP_fair,0.0017091248867353581,-0.00146581350996422
inverse_test_group_size,3141,student,student_A,F_KD_from_CL_MLP_ext,0.0026041399406736554,0.0023142796489711293
pure_group_representative,3141,student,student_A,F_KD_from_CL_MLP_ext,0.0026041399406736554,0.002314279648970796
inverse_test_group_size,3141,student,student_A,G_KD_random_pacing,0.0022635511396311703,0.0012435174575717856
pure_group_representative,3141,student,student_A,G_KD_random_pacing,0.0022635511396311703,0.0012435174575715635
inverse_test_group_size,3141,student,student_A,I_KD_from_SMOTE_MLP,0.002681790461471323,0.0025195670639697187
pure_group_representative,3141,student,student_A,I_KD_from_SMOTE_MLP,0.002681790461471323,0.0025195670639697187
inverse_test_group_size,3141,student,student_A,J_CoDistill_RF_CL,0.0024230786687984285,0.0006081779022730771
pure_group_representative,3141,student,student_A,J_CoDistill_RF_CL,0.0024230786687984285,0.0006081779022728551
inverse_test_group_size,3141,student,student_B,D_Small_MLP,0.0015981277035787,0.0007217016542716559
pure_group_representative,3141,student,student_B,D_Small_MLP,0.0015981277035787,0.0007217016542714338
inverse_test_group_size,3141,student,student_B,E_KD_from_RF,0.0007857293179249769,-0.0025697112682376844
pure_group_representative,3141,student,student_B,E_KD_from_RF,0.0007857293179249769,-0.0025697112682377954
inverse_test_group_size,3141,student,student_B,E2_KD_from_MLP,0.0014169395485531533,-0.002816313393995462
pure_group_representative,3141,student,student_B,E2_KD_from_MLP,0.0014169395485531533,-0.002816313393995684
inverse_test_group_size,3141,student,student_B,F_KD_from_CL_MLP_fair,0.001921240071951713,-3.321975050363246e-05
pure_group_representative,3141,student,student_B,F_KD_from_CL_MLP_fair,0.001921240071951713,-3.321975050363246e-05
inverse_test_group_size,3141,student,student_B,F_KD_from_CL_MLP_ext,0.0017812387776648952,-0.0006920586629350911
pure_group_representative,3141,student,student_B,F_KD_from_CL_MLP_ext,0.0017812387776648952,-0.0006920586629354242
inverse_test_group_size,3141,student,student_B,G_KD_random_pacing,0.0020504533476928266,0.000944963680547195
pure_group_representative,3141,student,student_B,G_KD_random_pacing,0.0020504533476928266,0.000944963680546973
inverse_test_group_size,3141,student,student_B,I_KD_from_SMOTE_MLP,0.002150049735539228,0.00109753134908952
pure_group_representative,3141,student,student_B,I_KD_from_SMOTE_MLP,0.002150049735539228,0.001097531349089298
inverse_test_group_size,3141,student,student_B,J_CoDistill_RF_CL,0.0011917858901565603,-1.718550009999209e-05
pure_group_representative,3141,student,student_B,J_CoDistill_RF_CL,0.0011917858901565603,-1.7185500100103113e-05
inverse_test_group_size,5678,teacher,,A_RF_500_uncalibrated,2.214651947252122e-05,-0.0009633315629539174
pure_group_representative,5678,teacher,,A_RF_500_uncalibrated,2.214651947252122e-05,-0.0009633315629539174
inverse_test_group_size,5678,teacher,,A_calibrated_RF_KD_teacher,5.69725016614786e-05,-0.0009388506111281947
pure_group_representative,5678,teacher,,A_calibrated_RF_KD_teacher,5.69725016614786e-05,-0.0009388506111281947
inverse_test_group_size,5678,teacher,,B_Full_MLP,0.0016450518466093467,-0.001862056169791293
pure_group_representative,5678,teacher,,B_Full_MLP,0.0016450518466093467,-0.001862056169791626
inverse_test_group_size,5678,teacher,,C_CL_MLP_loss_fair,0.001922592508631138,-0.001358606051353739
pure_group_representative,5678,teacher,,C_CL_MLP_loss_fair,0.001922592508631138,-0.001358606051353739
inverse_test_group_size,5678,teacher,,C_CL_MLP_loss_ext,0.0017456731355610655,-0.0023322448993161604
pure_group_representative,5678,teacher,,C_CL_MLP_loss_ext,0.0017456731355610655,-0.0023322448993161604
inverse_test_group_size,5678,teacher,,C2_CL_MLP_domain,0.0022297500585477525,-1.9342239340414125e-05
pure_group_representative,5678,teacher,,C2_CL_MLP_domain,0.0022297500585477525,-1.9342239340525147e-05
inverse_test_group_size,5678,teacher,,G_random_pacing_teacher,0.0018424800612817371,-0.001397398949894102
pure_group_representative,5678,teacher,,G_random_pacing_teacher,0.0018424800612817371,-0.001397398949894324
inverse_test_group_size,5678,teacher,,I_SMOTE_MLP_teacher,0.000289797180903828,-0.002724302838682746
pure_group_representative,5678,teacher,,I_SMOTE_MLP_teacher,0.000289797180903828,-0.002724302838682746
inverse_test_group_size,5678,student,student_A,D_Small_MLP,0.0014657128413709808,-0.0017212113267073281
pure_group_representative,5678,student,student_A,D_Small_MLP,0.0014657128413709808,-0.0017212113267076612
inverse_test_group_size,5678,student,student_A,E_KD_from_RF,0.0024227511332244323,0.0007039334484810755
pure_group_representative,5678,student,student_A,E_KD_from_RF,0.0024227511332244323,0.0007039334484810755
inverse_test_group_size,5678,student,student_A,E2_KD_from_MLP,0.0022659707717994637,0.0003220704465857205
pure_group_representative,5678,student,student_A,E2_KD_from_MLP,0.0022659707717994637,0.00032207044658549844
inverse_test_group_size,5678,student,student_A,F_KD_from_CL_MLP_fair,0.002220356771064913,-7.08035400087681e-07
pure_group_representative,5678,student,student_A,F_KD_from_CL_MLP_fair,0.002220356771064913,-7.080354003097256e-07
inverse_test_group_size,5678,student,student_A,F_KD_from_CL_MLP_ext,0.002016979802183405,-0.0007658168113708896
pure_group_representative,5678,student,student_A,F_KD_from_CL_MLP_ext,0.002016979802183405,-0.0007658168113711117
inverse_test_group_size,5678,student,student_A,G_KD_random_pacing,0.002182741326750337,6.0791698114570636e-05
pure_group_representative,5678,student,student_A,G_KD_random_pacing,0.002182741326750337,6.079169811434859e-05
inverse_test_group_size,5678,student,student_A,I_KD_from_SMOTE_MLP,0.0024129457214007166,0.0009549055604625156
pure_group_representative,5678,student,student_A,I_KD_from_SMOTE_MLP,0.0024129457214007166,0.0009549055604622936
inverse_test_group_size,5678,student,student_A,J_CoDistill_RF_CL,0.0016747533232708278,-0.0003364098085485434
pure_group_representative,5678,student,student_A,J_CoDistill_RF_CL,0.0016747533232708278,-0.0003364098085485434
inverse_test_group_size,5678,student,student_B,D_Small_MLP,0.0013870374194678847,-0.001850032495301801
pure_group_representative,5678,student,student_B,D_Small_MLP,0.0013870374194678847,-0.001850032495302023
inverse_test_group_size,5678,student,student_B,E_KD_from_RF,0.0018906405773350121,-0.001122581369221165
pure_group_representative,5678,student,student_B,E_KD_from_RF,0.0018906405773350121,-0.001122581369221387
inverse_test_group_size,5678,student,student_B,E2_KD_from_MLP,0.0018798102644058678,-0.00018503451193141451
pure_group_representative,5678,student,student_B,E2_KD_from_MLP,0.0018798102644058678,-0.00018503451193163656
inverse_test_group_size,5678,student,student_B,F_KD_from_CL_MLP_fair,0.0021078802680785103,-0.0003598016563518547
pure_group_representative,5678,student,student_B,F_KD_from_CL_MLP_fair,0.0021078802680785103,-0.0003598016563520767
inverse_test_group_size,5678,student,student_B,F_KD_from_CL_MLP_ext,0.0015409437300002438,-0.002098731200199544
pure_group_representative,5678,student,student_B,F_KD_from_CL_MLP_ext,0.0015409437300002438,-0.002098731200199544
inverse_test_group_size,5678,student,student_B,G_KD_random_pacing,0.0021002092472325318,-0.0007226156290093266
pure_group_representative,5678,student,student_B,G_KD_random_pacing,0.0021002092472325318,-0.0007226156290093266
inverse_test_group_size,5678,student,student_B,I_KD_from_SMOTE_MLP,0.0024080641626805788,0.0008347010608655836
pure_group_representative,5678,student,student_B,I_KD_from_SMOTE_MLP,0.0024080641626805788,0.0008347010608655836
inverse_test_group_size,5678,student,student_B,J_CoDistill_RF_CL,0.001589389487243964,-0.0023709080227998225
pure_group_representative,5678,student,student_B,J_CoDistill_RF_CL,0.001589389487243964,-0.0023709080228001556
inverse_test_group_size,8192,teacher,,A_RF_500_uncalibrated,2.2843885003953623e-05,-0.0009576667006538919
pure_group_representative,8192,teacher,,A_RF_500_uncalibrated,2.2843885003953623e-05,-0.0009576667006538919
inverse_test_group_size,8192,teacher,,A_calibrated_RF_KD_teacher,3.8513462269795795e-05,-0.0010392765419324768
pure_group_representative,8192,teacher,,A_calibrated_RF_KD_teacher,3.8513462269795795e-05,-0.0010392765419324768
inverse_test_group_size,8192,teacher,,B_Full_MLP,0.0017349274113988011,-0.0011544096310517338
pure_group_representative,8192,teacher,,B_Full_MLP,0.0017349274113988011,-0.0011544096310519558
inverse_test_group_size,8192,teacher,,C_CL_MLP_loss_fair,0.002076868649120933,-0.0007828449174631658
pure_group_representative,8192,teacher,,C_CL_MLP_loss_fair,0.002076868649120933,-0.0007828449174634988
inverse_test_group_size,8192,teacher,,C_CL_MLP_loss_ext,0.0019543014931201474,-0.0008685656652812623
pure_group_representative,8192,teacher,,C_CL_MLP_loss_ext,0.0019543014931201474,-0.0008685656652813734
inverse_test_group_size,8192,teacher,,C2_CL_MLP_domain,0.0021719533082046327,-0.00025610580964297025
pure_group_representative,8192,teacher,,C2_CL_MLP_domain,0.0021719533082046327,-0.00025610580964308127
inverse_test_group_size,8192,teacher,,G_random_pacing_teacher,0.001871441878028457,-0.00046386820572119625
pure_group_representative,8192,teacher,,G_random_pacing_teacher,0.001871441878028457,-0.0004638682057214183
inverse_test_group_size,8192,teacher,,I_SMOTE_MLP_teacher,0.0005269752308687536,-0.0010262419873745543
pure_group_representative,8192,teacher,,I_SMOTE_MLP_teacher,0.0005269752308687536,-0.0010262419873749984
inverse_test_group_size,8192,student,student_A,D_Small_MLP,0.0020631219909156284,-0.0005152902198348741
pure_group_representative,8192,student,student_A,D_Small_MLP,0.0020631219909156284,-0.0005152902198350962
inverse_test_group_size,8192,student,student_A,E_KD_from_RF,0.0023823462267840156,7.053393403089192e-05
pure_group_representative,8192,student,student_A,E_KD_from_RF,0.0023823462267840156,7.053393403066988e-05
inverse_test_group_size,8192,student,student_A,E2_KD_from_MLP,0.002239513175987917,0.00029124430070159857
pure_group_representative,8192,student,student_A,E2_KD_from_MLP,0.002239513175987917,0.0002912443007013765
inverse_test_group_size,8192,student,student_A,F_KD_from_CL_MLP_fair,0.002090118594218371,-0.0004973793516107605
pure_group_representative,8192,student,student_A,F_KD_from_CL_MLP_fair,0.002090118594218371,-0.0004973793516108715
inverse_test_group_size,8192,student,student_A,F_KD_from_CL_MLP_ext,0.0017540415219384764,-0.001985884311841879
pure_group_representative,8192,student,student_A,F_KD_from_CL_MLP_ext,0.0017540415219384764,-0.001985884311842101
inverse_test_group_size,8192,student,student_A,G_KD_random_pacing,0.0023290189108201576,0.0005540878386591785
pure_group_representative,8192,student,student_A,G_KD_random_pacing,0.0023290189108201576,0.0005540878386591785
inverse_test_group_size,8192,student,student_A,I_KD_from_SMOTE_MLP,0.0029106001250587266,0.003700469203845147
pure_group_representative,8192,student,student_A,I_KD_from_SMOTE_MLP,0.0029106001250587266,0.003700469203844814
inverse_test_group_size,8192,student,student_A,J_CoDistill_RF_CL,0.002232254279482926,-0.00010062808881916574
pure_group_representative,8192,student,student_A,J_CoDistill_RF_CL,0.002232254279482926,-0.00010062808881916574
inverse_test_group_size,8192,student,student_B,D_Small_MLP,0.000783922462521236,-0.002532913578624507
pure_group_representative,8192,student,student_B,D_Small_MLP,0.000783922462521236,-0.0025329135786248402
inverse_test_group_size,8192,student,student_B,E_KD_from_RF,0.0018537647929351975,1.231822128333615e-05
pure_group_representative,8192,student,student_B,E_KD_from_RF,0.0018537647929351975,1.2318221283225128e-05
inverse_test_group_size,8192,student,student_B,E2_KD_from_MLP,0.0018376407969450392,-0.0014139442763887455
pure_group_representative,8192,student,student_B,E2_KD_from_MLP,0.0018376407969450392,-0.0014139442763889676
inverse_test_group_size,8192,student,student_B,F_KD_from_CL_MLP_fair,0.002175809965819231,0.0005767253022337382
pure_group_representative,8192,student,student_B,F_KD_from_CL_MLP_fair,0.002175809965819231,0.0005767253022336272
inverse_test_group_size,8192,student,student_B,F_KD_from_CL_MLP_ext,0.00206784519159553,-8.032803784918663e-05
pure_group_representative,8192,student,student_B,F_KD_from_CL_MLP_ext,0.00206784519159553,-8.03280378495197e-05
inverse_test_group_size,8192,student,student_B,G_KD_random_pacing,0.001977314555657972,-0.0002571186044595386
pure_group_representative,8192,student,student_B,G_KD_random_pacing,0.001977314555657972,-0.0002571186044596496
inverse_test_group_size,8192,student,student_B,I_KD_from_SMOTE_MLP,0.0022559224131686317,0.0010764916276395642
pure_group_representative,8192,student,student_B,I_KD_from_SMOTE_MLP,0.0022559224131686317,0.0010764916276395642
inverse_test_group_size,8192,student,student_B,J_CoDistill_RF_CL,0.0014741235221317206,-0.002431997176796985
pure_group_representative,8192,student,student_B,J_CoDistill_RF_CL,0.0014741235221317206,-0.002431997176797318
inverse_test_group_size,9999,teacher,,A_RF_500_uncalibrated,3.921082780133922e-05,-0.000956158855134781
pure_group_representative,9999,teacher,,A_RF_500_uncalibrated,3.921082780133922e-05,-0.000956158855134781
inverse_test_group_size,9999,teacher,,A_calibrated_RF_KD_teacher,1.79623262839268e-05,-0.0011416511869823953
pure_group_representative,9999,teacher,,A_calibrated_RF_KD_teacher,1.79623262839268e-05,-0.0011416511869823953
inverse_test_group_size,9999,teacher,,B_Full_MLP,0.001869719611391596,-0.0001832044195358984
pure_group_representative,9999,teacher,,B_Full_MLP,0.001869719611391596,-0.0001832044195358984
inverse_test_group_size,9999,teacher,,C_CL_MLP_loss_fair,0.002064316069554928,-0.0009077852026254662
pure_group_representative,9999,teacher,,C_CL_MLP_loss_fair,0.002064316069554928,-0.0009077852026256883
inverse_test_group_size,9999,teacher,,C_CL_MLP_loss_ext,0.0017457154299446165,-0.0007988320646159508
pure_group_representative,9999,teacher,,C_CL_MLP_loss_ext,0.0017457154299446165,-0.0007988320646161728
inverse_test_group_size,9999,teacher,,C2_CL_MLP_domain,0.001953604127588715,-0.0012449132757708092
pure_group_representative,9999,teacher,,C2_CL_MLP_domain,0.001953604127588715,-0.0012449132757708092
inverse_test_group_size,9999,teacher,,G_random_pacing_teacher,0.0016677373735729528,-0.001088845153808804
pure_group_representative,9999,teacher,,G_random_pacing_teacher,0.0016677373735729528,-0.001088845153809026
inverse_test_group_size,9999,teacher,,I_SMOTE_MLP_teacher,0.00028557069333179363,-0.0014888217141999505
pure_group_representative,9999,teacher,,I_SMOTE_MLP_teacher,0.00028557069333179363,-0.0014888217142000615
inverse_test_group_size,9999,student,student_A,D_Small_MLP,0.002347150414637733,0.001573068854852644
pure_group_representative,9999,student,student_A,D_Small_MLP,0.002347150414637733,0.001573068854852644
inverse_test_group_size,9999,student,student_A,E_KD_from_RF,0.0027278165865466386,0.0017598044196219798
pure_group_representative,9999,student,student_A,E_KD_from_RF,0.0027278165865466386,0.0017598044196217577
inverse_test_group_size,9999,student,student_A,E2_KD_from_MLP,0.00208175020784096,-0.0009645800718868225
pure_group_representative,9999,student,student_A,E2_KD_from_MLP,0.00208175020784096,-0.0009645800718868225
inverse_test_group_size,9999,student,student_A,F_KD_from_CL_MLP_fair,0.0023648697941144325,0.0009370247813510479
pure_group_representative,9999,student,student_A,F_KD_from_CL_MLP_fair,0.0023648697941144325,0.0009370247813510479
inverse_test_group_size,9999,student,student_A,F_KD_from_CL_MLP_ext,0.002619112152408065,0.001582095826292762
pure_group_representative,9999,student,student_A,F_KD_from_CL_MLP_ext,0.002619112152408065,0.001582095826292651
inverse_test_group_size,9999,student,student_A,G_KD_random_pacing,0.0026828576569600804,0.0024778278287939104
pure_group_representative,9999,student,student_A,G_KD_random_pacing,0.0026828576569600804,0.0024778278287937994
inverse_test_group_size,9999,student,student_A,I_KD_from_SMOTE_MLP,0.00310417168211663,0.0033807456202309405
pure_group_representative,9999,student,student_A,I_KD_from_SMOTE_MLP,0.00310417168211663,0.0033807456202307185
inverse_test_group_size,9999,student,student_A,J_CoDistill_RF_CL,0.0027382347751349068,0.0017045130102314454
pure_group_representative,9999,student,student_A,J_CoDistill_RF_CL,0.0027382347751349068,0.0017045130102312234
inverse_test_group_size,9999,student,student_B,D_Small_MLP,0.0010203185581878493,-0.0037744482265750223
pure_group_representative,9999,student,student_B,D_Small_MLP,0.0010203185581878493,-0.0037744482265752444
inverse_test_group_size,9999,student,student_B,E_KD_from_RF,0.002252805415468906,0.00019824432141135606
pure_group_representative,9999,student,student_B,E_KD_from_RF,0.002252805415468906,0.00019824432141124504
inverse_test_group_size,9999,student,student_B,E2_KD_from_MLP,0.0016039918690208266,-0.0016751636856418006
pure_group_representative,9999,student,student_B,E2_KD_from_MLP,0.0016039918690208266,-0.0016751636856419116
inverse_test_group_size,9999,student,student_B,F_KD_from_CL_MLP_fair,0.0016189640807552363,-0.0011598564891949215
pure_group_representative,9999,student,student_B,F_KD_from_CL_MLP_fair,0.0016189640807552363,-0.0011598564891953655
inverse_test_group_size,9999,student,student_B,F_KD_from_CL_MLP_ext,0.0018933877450773018,-0.0002287073081261859
pure_group_representative,9999,student,student_B,F_KD_from_CL_MLP_ext,0.0018933877450773018,-0.00022870730812640794
inverse_test_group_size,9999,student,student_B,G_KD_random_pacing,0.0021340526226993894,0.0013582486728545007
pure_group_representative,9999,student,student_B,G_KD_random_pacing,0.0021340526226993894,0.0013582486728545007
inverse_test_group_size,9999,student,student_B,I_KD_from_SMOTE_MLP,0.002040647935869222,-7.430736642377589e-05
pure_group_representative,9999,student,student_B,I_KD_from_SMOTE_MLP,0.002040647935869222,-7.430736642399793e-05
inverse_test_group_size,9999,student,student_B,J_CoDistill_RF_CL,0.0024502759245247363,0.002188381950228968
pure_group_representative,9999,student,student_B,J_CoDistill_RF_CL,0.0024502759245247363,0.002188381950228968
