view,seed,category,student,route,class_id,class_name,precision,recall,f1,support
row_level,456,student,student_B,D_Small_MLP,1,Flooding,0.8787878787878788,0.9959595959595959,0.9337121212121212,495.0
row_level,456,student,student_B,D_Small_MLP,2,Grayhole,0.9260340632603407,0.8855281526291299,0.9053282588011418,2149.0
row_level,456,student,student_B,D_Small_MLP,3,Normal,0.9988222361809045,0.9963579400822401,0.9975885662752171,51070.0
row_level,456,student,student_B,D_Small_MLP,4,TDMA,0.9505050505050505,0.9438314944834504,0.9471565173628586,997.0
inverse_test_group_size,456,student,student_B,D_Small_MLP,0,Blackhole,0.8367166813768769,0.9339901477832514,0.8826815642458108,1014.9999999999998
inverse_test_group_size,456,student,student_B,D_Small_MLP,1,Flooding,0.8740740740740741,0.9957805907172996,0.9309664694280079,474.0
inverse_test_group_size,456,student,student_B,D_Small_MLP,2,Grayhole,0.9281045751633991,0.9015873015873013,0.9146537842190016,1890.0000000000002
inverse_test_group_size,456,student,student_B,D_Small_MLP,3,Normal,0.998792416374834,0.9963659726544462,0.9975777190355101,49807.00000000006
inverse_test_group_size,456,student,student_B,D_Small_MLP,4,TDMA,0.9519918283963228,0.9433198380566802,0.9476359938993391,988.0
pure_group_representative,456,student,student_B,D_Small_MLP,0,Blackhole,0.8367166813768756,0.9339901477832512,0.88268156424581,1015.0
pure_group_representative,456,student,student_B,D_Small_MLP,1,Flooding,0.8740740740740741,0.9957805907172996,0.9309664694280079,474.0
pure_group_representative,456,student,student_B,D_Small_MLP,2,Grayhole,0.9281045751633987,0.9015873015873016,0.9146537842190016,1890.0
pure_group_representative,456,student,student_B,D_Small_MLP,3,Normal,0.998792416374834,0.9963659726544462,0.9975777190355101,49807.0
pure_group_representative,456,student,student_B,D_Small_MLP,4,TDMA,0.9519918283963228,0.9433198380566802,0.9476359938993391,988.0
row_level,456,student,student_B,E_KD_from_RF,0,Blackhole,0.8888888888888888,0.9157232704402516,0.9021065675340768,1590.0
row_level,456,student,student_B,E_KD_from_RF,1,Flooding,0.8931159420289855,0.9959595959595959,0.941738299904489,495.0
row_level,456,student,student_B,E_KD_from_RF,2,Grayhole,0.9138576779026217,0.908329455560726,0.9110851808634772,2149.0
row_level,456,student,student_B,E_KD_from_RF,3,Normal,0.9985690202689458,0.9974740552183278,0.9980212374123271,51070.0
row_level,456,student,student_B,E_KD_from_RF,4,TDMA,0.9791883454734651,0.9438314944834504,0.9611848825331971,997.0
inverse_test_group_size,456,student,student_B,E_KD_from_RF,0,Blackhole,0.8616527390900668,0.914285714285714,0.8871892925430217,1014.9999999999998
inverse_test_group_size,456,student,student_B,E_KD_from_RF,1,Flooding,0.8888888888888888,0.9957805907172996,0.9393034825870646,474.0
inverse_test_group_size,456,student,student_B,E_KD_from_RF,2,Grayhole,0.9274973147153596,0.9137566137566134,0.9205756929637524,1890.0000000000002
inverse_test_group_size,456,student,student_B,E_KD_from_RF,3,Normal,0.9985528219971056,0.9974501576083683,0.9980011852268504,49807.00000000006
inverse_test_group_size,456,student,student_B,E_KD_from_RF,4,TDMA,0.9789915966386554,0.9433198380566802,0.9608247422680413,988.0
pure_group_representative,456,student,student_B,E_KD_from_RF,0,Blackhole,0.861652739090065,0.9142857142857143,0.887189292543021,1015.0
pure_group_representative,456,student,student_B,E_KD_from_RF,1,Flooding,0.8888888888888888,0.9957805907172996,0.9393034825870646,474.0
pure_group_representative,456,student,student_B,E_KD_from_RF,2,Grayhole,0.9274973147153598,0.9137566137566138,0.9205756929637526,1890.0
pure_group_representative,456,student,student_B,E_KD_from_RF,3,Normal,0.9985528219971056,0.9974501576083683,0.9980011852268504,49807.0
pure_group_representative,456,student,student_B,E_KD_from_RF,4,TDMA,0.9789915966386554,0.9433198380566802,0.9608247422680413,988.0
row_level,456,student,student_B,E2_KD_from_MLP,0,Blackhole,0.8110697179350719,0.9584905660377359,0.8786393773421736,1590.0
row_level,456,student,student_B,E2_KD_from_MLP,1,Flooding,0.8803571428571428,0.9959595959595959,0.9345971563981043,495.0
row_level,456,student,student_B,E2_KD_from_MLP,2,Grayhole,0.9181585677749361,0.8352722196370405,0.8747563352826511,2149.0
row_level,456,student,student_B,E2_KD_from_MLP,3,Normal,0.9988607570073265,0.9957509300959467,0.9973034192643728,51070.0
row_level,456,student,student_B,E2_KD_from_MLP,4,TDMA,0.9437751004016064,0.9428284854563691,0.9433015554440541,997.0
inverse_test_group_size,456,student,student_B,E2_KD_from_MLP,0,Blackhole,0.7776879547291848,0.9477832512315272,0.8543516873889885,1014.9999999999998
inverse_test_group_size,456,student,student_B,E2_KD_from_MLP,1,Flooding,0.8773234200743495,0.9957805907172996,0.932806324110672,474.0
inverse_test_group_size,456,student,student_B,E2_KD_from_MLP,2,Grayhole,0.9187038089823766,0.8550264550264547,0.8857221156481228,1890.0000000000002
inverse_test_group_size,456,student,student_B,E2_KD_from_MLP,3,Normal,0.998831940388682,0.9957837251791917,0.9973055036094187,49807.00000000006
inverse_test_group_size,456,student,student_B,E2_KD_from_MLP,4,TDMA,0.9451776649746193,0.9423076923076923,0.9437404967055246,988.0
pure_group_representative,456,student,student_B,E2_KD_from_MLP,0,Blackhole,0.7776879547291835,0.9477832512315271,0.8543516873889876,1015.0
pure_group_representative,456,student,student_B,E2_KD_from_MLP,1,Flooding,0.8773234200743495,0.9957805907172996,0.932806324110672,474.0
pure_group_representative,456,student,student_B,E2_KD_from_MLP,2,Grayhole,0.9187038089823764,0.855026455026455,0.8857221156481228,1890.0
pure_group_representative,456,student,student_B,E2_KD_from_MLP,3,Normal,0.998831940388682,0.9957837251791917,0.9973055036094187,49807.0
pure_group_representative,456,student,student_B,E2_KD_from_MLP,4,TDMA,0.9451776649746193,0.9423076923076923,0.9437404967055246,988.0
row_level,456,student,student_B,F_KD_from_CL_MLP_fair,0,Blackhole,0.8129456939111355,0.9320754716981132,0.868444184002344,1590.0
row_level,456,student,student_B,F_KD_from_CL_MLP_fair,1,Flooding,0.8866906474820144,0.9959595959595959,0.9381541389153187,495.0
row_level,456,student,student_B,F_KD_from_CL_MLP_fair,2,Grayhole,0.9,0.8417868776174965,0.8699206540033662,2149.0
row_level,456,student,student_B,F_KD_from_CL_MLP_fair,3,Normal,0.9988609136258297,0.9958879968670452,0.9973722398713574,51070.0
row_level,456,student,student_B,F_KD_from_CL_MLP_fair,4,TDMA,0.9456740442655935,0.9428284854563691,0.9442491210447012,997.0
inverse_test_group_size,456,student,student_B,F_KD_from_CL_MLP_fair,0,Blackhole,0.7770491803278706,0.9339901477832514,0.8483221476510078,1014.9999999999998
inverse_test_group_size,456,student,student_B,F_KD_from_CL_MLP_fair,1,Flooding,0.8822429906542056,0.9957805907172996,0.9355797819623389,474.0
inverse_test_group_size,456,student,student_B,F_KD_from_CL_MLP_fair,2,Grayhole,0.9121126760563378,0.8566137566137564,0.8834924965893586,1890.0000000000002
inverse_test_group_size,456,student,student_B,F_KD_from_CL_MLP_fair,3,Normal,0.9988320815126558,0.995904190174072,0.9973659870511119,49807.00000000006
inverse_test_group_size,456,student,student_B,F_KD_from_CL_MLP_fair,4,TDMA,0.9471007121057986,0.9423076923076923,0.9446981227803145,988.0
pure_group_representative,456,student,student_B,F_KD_from_CL_MLP_fair,0,Blackhole,0.7770491803278688,0.9339901477832512,0.8483221476510067,1015.0
pure_group_representative,456,student,student_B,F_KD_from_CL_MLP_fair,1,Flooding,0.8822429906542056,0.9957805907172996,0.9355797819623389,474.0
pure_group_representative,456,student,student_B,F_KD_from_CL_MLP_fair,2,Grayhole,0.9121126760563381,0.8566137566137566,0.8834924965893588,1890.0
pure_group_representative,456,student,student_B,F_KD_from_CL_MLP_fair,3,Normal,0.9988320815126558,0.995904190174072,0.9973659870511119,49807.0
pure_group_representative,456,student,student_B,F_KD_from_CL_MLP_fair,4,TDMA,0.9471007121057986,0.9423076923076923,0.9446981227803145,988.0
row_level,456,student,student_B,F_KD_from_CL_MLP_ext,0,Blackhole,0.8140814081408141,0.9308176100628931,0.8685446009389671,1590.0
row_level,456,student,student_B,F_KD_from_CL_MLP_ext,1,Flooding,0.8803571428571428,0.9959595959595959,0.9345971563981043,495.0
row_level,456,student,student_B,F_KD_from_CL_MLP_ext,2,Grayhole,0.8974231912784936,0.842717543043276,0.8692104631629469,2149.0
row_level,456,student,student_B,F_KD_from_CL_MLP_ext,3,Normal,0.9988607346297388,0.9957313491286469,0.9972935869778388,51070.0
row_level,456,student,student_B,F_KD_from_CL_MLP_ext,4,TDMA,0.9457286432160804,0.9438314944834504,0.9447791164658634,997.0
inverse_test_group_size,456,student,student_B,F_KD_from_CL_MLP_ext,0,Blackhole,0.7788861180382393,0.9231527093596059,0.8449053201082064,1014.9999999999998
inverse_test_group_size,456,student,student_B,F_KD_from_CL_MLP_ext,1,Flooding,0.8773234200743495,0.9957805907172996,0.932806324110672,474.0
inverse_test_group_size,456,student,student_B,F_KD_from_CL_MLP_ext,2,Grayhole,0.9047353760445681,0.8592592592592591,0.8814111261872455,1890.0000000000002
inverse_test_group_size,456,student,student_B,F_KD_from_CL_MLP_ext,3,Normal,0.9988319168647037,0.995763647680045,0.9972954223263389,49807.00000000006
inverse_test_group_size,456,student,student_B,F_KD_from_CL_MLP_ext,4,TDMA,0.9471544715447154,0.9433198380566802,0.9452332657200812,988.0
pure_group_representative,456,student,student_B,F_KD_from_CL_MLP_ext,0,Blackhole,0.7788861180382377,0.9231527093596059,0.8449053201082056,1015.0
pure_group_representative,456,student,student_B,F_KD_from_CL_MLP_ext,1,Flooding,0.8773234200743495,0.9957805907172996,0.932806324110672,474.0
pure_group_representative,456,student,student_B,F_KD_from_CL_MLP_ext,2,Grayhole,0.9047353760445682,0.8592592592592593,0.8814111261872456,1890.0
pure_group_representative,456,student,student_B,F_KD_from_CL_MLP_ext,3,Normal,0.9988319168647037,0.995763647680045,0.9972954223263389,49807.0
pure_group_representative,456,student,student_B,F_KD_from_CL_MLP_ext,4,TDMA,0.9471544715447154,0.9433198380566802,0.9452332657200812,988.0
row_level,456,student,student_B,G_KD_random_pacing,0,Blackhole,0.811848601206802,0.9308176100628931,0.8672721945502491,1590.0
row_level,456,student,student_B,G_KD_random_pacing,1,Flooding,0.8898916967509025,0.9959595959595959,0.9399428026692088,495.0
row_level,456,student,student_B,G_KD_random_pacing,2,Grayhole,0.9016475287069395,0.8403908794788274,0.869942196531792,2149.0
row_level,456,student,student_B,G_KD_random_pacing,3,Normal,0.9988610925656836,0.9960446446054435,0.9974508804266834,51070.0
row_level,456,student,student_B,G_KD_random_pacing,4,TDMA,0.9457286432160804,0.9438314944834504,0.9447791164658634,997.0
inverse_test_group_size,456,student,student_B,G_KD_random_pacing,0,Blackhole,0.7879799666110198,0.9300492610837442,0.8531405332128342,1014.9999999999998
inverse_test_group_size,456,student,student_B,G_KD_random_pacing,1,Flooding,0.8855534709193246,0.9957805907172996,0.9374379344587885,474.0
inverse_test_group_size,456,student,student_B,G_KD_random_pacing,2,Grayhole,0.9139664804469274,0.8656084656084652,0.8891304347826086,1890.0000000000002
inverse_test_group_size,456,student,student_B,G_KD_random_pacing,3,Normal,0.998832269624917,0.9960648101672456,0.9974466202903213,49807.00000000006
inverse_test_group_size,456,student,student_B,G_KD_random_pacing,4,TDMA,0.9471544715447154,0.9433198380566802,0.9452332657200812,988.0
pure_group_representative,456,student,student_B,G_KD_random_pacing,0,Blackhole,0.7879799666110183,0.9300492610837439,0.8531405332128332,1015.0
pure_group_representative,456,student,student_B,G_KD_random_pacing,1,Flooding,0.8855534709193246,0.9957805907172996,0.9374379344587885,474.0
pure_group_representative,456,student,student_B,G_KD_random_pacing,2,Grayhole,0.9139664804469274,0.8656084656084656,0.8891304347826087,1890.0
pure_group_representative,456,student,student_B,G_KD_random_pacing,3,Normal,0.998832269624917,0.9960648101672456,0.9974466202903213,49807.0
pure_group_representative,456,student,student_B,G_KD_random_pacing,4,TDMA,0.9471544715447154,0.9433198380566802,0.9452332657200812,988.0
row_level,456,student,student_B,I_KD_from_SMOTE_MLP,0,Blackhole,0.8262176788935659,0.8641509433962264,0.8447586842914233,1590.0
row_level,456,student,student_B,I_KD_from_SMOTE_MLP,1,Flooding,0.891500904159132,0.9959595959595959,0.9408396946564885,495.0
row_level,456,student,student_B,I_KD_from_SMOTE_MLP,2,Grayhole,0.8524289642529789,0.865518845974872,0.858924036019395,2149.0
row_level,456,student,student_B,I_KD_from_SMOTE_MLP,3,Normal,0.998840682229034,0.9953593107499511,0.9970969576901199,51070.0
row_level,456,student,student_B,I_KD_from_SMOTE_MLP,4,TDMA,0.9307616221562809,0.9438314944834504,0.9372509960159362,997.0
inverse_test_group_size,456,student,student_B,I_KD_from_SMOTE_MLP,0,Blackhole,0.7910714285714295,0.8729064039408867,0.8299765807962535,1014.9999999999998
inverse_test_group_size,456,student,student_B,I_KD_from_SMOTE_MLP,1,Flooding,0.8872180451127819,0.9957805907172996,0.9383697813121272,474.0
inverse_test_group_size,456,student,student_B,I_KD_from_SMOTE_MLP,2,Grayhole,0.8775834658187599,0.8761904761904759,0.8768864177918981,1890.0000000000002
inverse_test_group_size,456,student,student_B,I_KD_from_SMOTE_MLP,3,Normal,0.9988113226553843,0.9953620976971108,0.9970837271977635,49807.00000000006
inverse_test_group_size,456,student,student_B,I_KD_from_SMOTE_MLP,4,TDMA,0.932,0.9433198380566802,0.937625754527163,988.0
pure_group_representative,456,student,student_B,I_KD_from_SMOTE_MLP,0,Blackhole,0.7910714285714285,0.8729064039408867,0.8299765807962529,1015.0
pure_group_representative,456,student,student_B,I_KD_from_SMOTE_MLP,1,Flooding,0.8872180451127819,0.9957805907172996,0.9383697813121272,474.0
pure_group_representative,456,student,student_B,I_KD_from_SMOTE_MLP,2,Grayhole,0.8775834658187599,0.8761904761904762,0.8768864177918984,1890.0
pure_group_representative,456,student,student_B,I_KD_from_SMOTE_MLP,3,Normal,0.9988113226553843,0.9953620976971108,0.9970837271977635,49807.0
pure_group_representative,456,student,student_B,I_KD_from_SMOTE_MLP,4,TDMA,0.932,0.9433198380566802,0.937625754527163,988.0
row_level,456,student,student_B,J_CoDistill_RF_CL,0,Blackhole,0.8275097060454798,0.9383647798742139,0.8794577070439139,1590.0
row_level,456,student,student_B,J_CoDistill_RF_CL,1,Flooding,0.891500904159132,0.9959595959595959,0.9408396946564885,495.0
row_level,456,student,student_B,J_CoDistill_RF_CL,2,Grayhole,0.91921726041144,0.85248953001396,0.8845968131337518,2149.0
row_level,456,student,student_B,J_CoDistill_RF_CL,3,Normal,0.9987445811020224,0.9969649500685334,0.9978539721114367,51070.0
row_level,456,student,student_B,J_CoDistill_RF_CL,4,TDMA,0.9671120246659815,0.9438314944834504,0.9553299492385787,997.0
inverse_test_group_size,456,student,student_B,J_CoDistill_RF_CL,0,Blackhole,0.7909319899244348,0.9280788177339904,0.8540344514959213,1014.9999999999998
inverse_test_group_size,456,student,student_B,J_CoDistill_RF_CL,1,Flooding,0.8872180451127819,0.9957805907172996,0.9383697813121272,474.0
inverse_test_group_size,456,student,student_B,J_CoDistill_RF_CL,2,Grayhole,0.9248162803843986,0.8656084656084654,0.8942333971030337,1890.0000000000002
inverse_test_group_size,456,student,student_B,J_CoDistill_RF_CL,3,Normal,0.9987328787787365,0.9969682976288473,0.9978498080903483,49807.00000000006
inverse_test_group_size,456,student,student_B,J_CoDistill_RF_CL,4,TDMA,0.9678089304257529,0.9433198380566802,0.955407483341876,988.0
pure_group_representative,456,student,student_B,J_CoDistill_RF_CL,0,Blackhole,0.7909319899244333,0.9280788177339901,0.8540344514959202,1015.0
pure_group_representative,456,student,student_B,J_CoDistill_RF_CL,1,Flooding,0.8872180451127819,0.9957805907172996,0.9383697813121272,474.0
pure_group_representative,456,student,student_B,J_CoDistill_RF_CL,2,Grayhole,0.924816280384398,0.8656084656084656,0.8942333971030336,1890.0
pure_group_representative,456,student,student_B,J_CoDistill_RF_CL,3,Normal,0.9987328787787365,0.9969682976288473,0.9978498080903483,49807.0
pure_group_representative,456,student,student_B,J_CoDistill_RF_CL,4,TDMA,0.9678089304257529,0.9433198380566802,0.955407483341876,988.0
row_level,789,teacher,,A_RF_500_uncalibrated,0,Blackhole,0.9826625386996904,0.9981132075471698,0.9903276131045242,1590.0
row_level,789,teacher,,A_RF_500_uncalibrated,1,Flooding,0.9214953271028037,0.9959595959595959,0.9572815533980582,495.0
row_level,789,teacher,,A_RF_500_uncalibrated,2,Grayhole,0.9877704609595485,0.9771986970684039,0.9824561403508771,2149.0
row_level,789,teacher,,A_RF_500_uncalibrated,3,Normal,0.998433890607259,0.9986684942236147,0.9985511786357585,51070.0
row_level,789,teacher,,A_RF_500_uncalibrated,4,TDMA,0.9968186638388123,0.9428284854563691,0.9690721649484536,997.0
inverse_test_group_size,789,teacher,,A_RF_500_uncalibrated,0,Blackhole,0.9796708615682487,0.9970443349753695,0.9882812500000004,1014.9999999999998
inverse_test_group_size,789,teacher,,A_RF_500_uncalibrated,1,Flooding,0.9182879377431906,0.9957805907172996,0.9554655870445344,474.0
inverse_test_group_size,789,teacher,,A_RF_500_uncalibrated,2,Grayhole,0.9861333333333333,0.9783068783068782,0.9822045152722444,1890.0000000000002
inverse_test_group_size,789,teacher,,A_RF_500_uncalibrated,3,Normal,0.9984142277891526,0.998634730058024,0.9985244667503137,49807.00000000006
inverse_test_group_size,789,teacher,,A_RF_500_uncalibrated,4,TDMA,0.9967880085653105,0.9423076923076923,0.9687825182101977,988.0
pure_group_representative,789,teacher,,A_RF_500_uncalibrated,0,Blackhole,0.9796708615682478,0.9970443349753695,0.98828125,1015.0
pure_group_representative,789,teacher,,A_RF_500_uncalibrated,1,Flooding,0.9182879377431906,0.9957805907172996,0.9554655870445344,474.0
pure_group_representative,789,teacher,,A_RF_500_uncalibrated,2,Grayhole,0.9861333333333333,0.9783068783068783,0.9822045152722444,1890.0
pure_group_representative,789,teacher,,A_RF_500_uncalibrated,3,Normal,0.9984142277891526,0.998634730058024,0.9985244667503137,49807.0
pure_group_representative,789,teacher,,A_RF_500_uncalibrated,4,TDMA,0.9967880085653105,0.9423076923076923,0.9687825182101977,988.0
row_level,789,teacher,,A_calibrated_RF_KD_teacher,0,Blackhole,0.9874529485570891,0.989937106918239,0.9886934673366834,1590.0
row_level,789,teacher,,A_calibrated_RF_KD_teacher,1,Flooding,0.9283018867924528,0.9939393939393939,0.96,495.0
row_level,789,teacher,,A_calibrated_RF_KD_teacher,2,Grayhole,0.9804469273743017,0.9799906933457422,0.9802187572725157,2149.0
row_level,789,teacher,,A_calibrated_RF_KD_teacher,3,Normal,0.9983753205316421,0.9987076561582142,0.9985414606928551,51070.0
row_level,789,teacher,,A_calibrated_RF_KD_teacher,4,TDMA,0.9968152866242038,0.9418254764292878,0.9685404847859721,997.0
inverse_test_group_size,789,teacher,,A_calibrated_RF_KD_teacher,0,Blackhole,0.9862068965517241,0.9862068965517242,0.9862068965517242,1014.9999999999998
inverse_test_group_size,789,teacher,,A_calibrated_RF_KD_teacher,1,Flooding,0.925343811394892,0.9936708860759493,0.9582909460834181,474.0
inverse_test_group_size,789,teacher,,A_calibrated_RF_KD_teacher,2,Grayhole,0.9788918205804751,0.9814814814814814,0.9801849405548216,1890.0000000000002
inverse_test_group_size,789,teacher,,A_calibrated_RF_KD_teacher,3,Normal,0.9983742121954157,0.9986748850563174,0.9985245259914282,49807.00000000006
inverse_test_group_size,789,teacher,,A_calibrated_RF_KD_teacher,4,TDMA,0.9967845659163987,0.9412955465587044,0.9682457053617908,988.0
pure_group_representative,789,teacher,,A_calibrated_RF_KD_teacher,0,Blackhole,0.9862068965517241,0.9862068965517241,0.9862068965517241,1015.0
pure_group_representative,789,teacher,,A_calibrated_RF_KD_teacher,1,Flooding,0.925343811394892,0.9936708860759493,0.9582909460834181,474.0
pure_group_representative,789,teacher,,A_calibrated_RF_KD_teacher,2,Grayhole,0.978891820580475,0.9814814814814815,0.9801849405548216,1890.0
pure_group_representative,789,teacher,,A_calibrated_RF_KD_teacher,3,Normal,0.9983742121954157,0.9986748850563174,0.9985245259914282,49807.0
pure_group_representative,789,teacher,,A_calibrated_RF_KD_teacher,4,TDMA,0.9967845659163987,0.9412955465587044,0.9682457053617908,988.0
row_level,789,teacher,,B_Full_MLP,0,Blackhole,0.7947089947089947,0.9446540880503145,0.8632183908045977,1590.0
row_level,789,teacher,,B_Full_MLP,1,Flooding,0.8835125448028673,0.9959595959595959,0.936372269705603,495.0
row_level,789,teacher,,B_Full_MLP,2,Grayhole,0.9129082426127527,0.8194509073987901,0.8636586562040216,2149.0
row_level,789,teacher,,B_Full_MLP,3,Normal,0.9988414334806087,0.996005482670844,0.9974214422275601,51070.0
row_level,789,teacher,,B_Full_MLP,4,TDMA,0.9419419419419419,0.9438314944834504,0.9428857715430862,997.0
inverse_test_group_size,789,teacher,,B_Full_MLP,0,Blackhole,0.767123287671234,0.9379310344827585,0.8439716312056744,1014.9999999999998
inverse_test_group_size,789,teacher,,B_Full_MLP,1,Flooding,0.8805970149253731,0.9957805907172996,0.9346534653465347,474.0
inverse_test_group_size,789,teacher,,B_Full_MLP,2,Grayhole,0.9201149425287358,0.8470899470899466,0.8820936639118454,1890.0000000000002
inverse_test_group_size,789,teacher,,B_Full_MLP,3,Normal,0.9988121363425879,0.9960447326680989,0.9974265149382766,49807.00000000006
inverse_test_group_size,789,teacher,,B_Full_MLP,4,TDMA,0.9433198380566802,0.9433198380566802,0.9433198380566802,988.0
pure_group_representative,789,teacher,,B_Full_MLP,0,Blackhole,0.7671232876712328,0.9379310344827586,0.8439716312056738,1015.0
pure_group_representative,789,teacher,,B_Full_MLP,1,Flooding,0.8805970149253731,0.9957805907172996,0.9346534653465347,474.0
pure_group_representative,789,teacher,,B_Full_MLP,2,Grayhole,0.9201149425287356,0.8470899470899471,0.8820936639118457,1890.0
pure_group_representative,789,teacher,,B_Full_MLP,3,Normal,0.9988121363425879,0.9960447326680989,0.9974265149382766,49807.0
pure_group_representative,789,teacher,,B_Full_MLP,4,TDMA,0.9433198380566802,0.9433198380566802,0.9433198380566802,988.0
row_level,789,teacher,,C_CL_MLP_loss_fair,0,Blackhole,0.7634245187436677,0.9477987421383648,0.845679012345679,1590.0
row_level,789,teacher,,C_CL_MLP_loss_fair,1,Flooding,0.8819320214669052,0.9959595959595959,0.9354838709677419,495.0
row_level,789,teacher,,C_CL_MLP_loss_fair,2,Grayhole,0.90625,0.7826896230805026,0.8399500624219726,2149.0
row_level,789,teacher,,C_CL_MLP_loss_fair,3,Normal,0.9988607570073265,0.9957509300959467,0.9973034192643728,51070.0
row_level,789,teacher,,C_CL_MLP_loss_fair,4,TDMA,0.9400599400599401,0.9438314944834504,0.9419419419419419,997.0
inverse_test_group_size,789,teacher,,C_CL_MLP_loss_fair,0,Blackhole,0.7300380228136893,0.9458128078817735,0.8240343347639494,1014.9999999999998
inverse_test_group_size,789,teacher,,C_CL_MLP_loss_fair,1,Flooding,0.8789571694599627,0.9957805907172996,0.933728981206726,474.0
inverse_test_group_size,789,teacher,,C_CL_MLP_loss_fair,2,Grayhole,0.9153249850924268,0.8121693121693119,0.8606672273619286,1890.0000000000002
inverse_test_group_size,789,teacher,,C_CL_MLP_loss_fair,3,Normal,0.998831940388682,0.9957837251791917,0.9973055036094187,49807.00000000006
inverse_test_group_size,789,teacher,,C_CL_MLP_loss_fair,4,TDMA,0.9414141414141414,0.9433198380566802,0.942366026289181,988.0
pure_group_representative,789,teacher,,C_CL_MLP_loss_fair,0,Blackhole,0.7300380228136882,0.9458128078817734,0.8240343347639485,1015.0
pure_group_representative,789,teacher,,C_CL_MLP_loss_fair,1,Flooding,0.8789571694599627,0.9957805907172996,0.933728981206726,474.0
pure_group_representative,789,teacher,,C_CL_MLP_loss_fair,2,Grayhole,0.915324985092427,0.8121693121693122,0.8606672273619288,1890.0
pure_group_representative,789,teacher,,C_CL_MLP_loss_fair,3,Normal,0.998831940388682,0.9957837251791917,0.9973055036094187,49807.0
pure_group_representative,789,teacher,,C_CL_MLP_loss_fair,4,TDMA,0.9414141414141414,0.9433198380566802,0.942366026289181,988.0
row_level,789,teacher,,C_CL_MLP_loss_ext,0,Blackhole,0.7786540483701367,0.9314465408805032,0.8482245131729668,1590.0
row_level,789,teacher,,C_CL_MLP_loss_ext,1,Flooding,0.8819320214669052,0.9959595959595959,0.9354838709677419,495.0
row_level,789,teacher,,C_CL_MLP_loss_ext,2,Grayhole,0.8948731227343345,0.8040949278734295,0.8470588235294118,2149.0
row_level,789,teacher,,C_CL_MLP_loss_ext,3,Normal,0.9988608241348156,0.9958096729978461,0.9973329149670537,51070.0
row_level,789,teacher,,C_CL_MLP_loss_ext,4,TDMA,0.9457286432160804,0.9438314944834504,0.9447791164658634,997.0
inverse_test_group_size,789,teacher,,C_CL_MLP_loss_ext,0,Blackhole,0.7500000000000013,0.936945812807882,0.8331143232588709,1014.9999999999998
inverse_test_group_size,789,teacher,,C_CL_MLP_loss_ext,1,Flooding,0.8789571694599627,0.9957805907172996,0.933728981206726,474.0
inverse_test_group_size,789,teacher,,C_CL_MLP_loss_ext,2,Grayhole,0.9108280254777067,0.8322751322751318,0.8697815869505111,1890.0000000000002
inverse_test_group_size,789,teacher,,C_CL_MLP_loss_ext,3,Normal,0.9988320109549317,0.9958439576766318,0.9973357462423968,49807.00000000006
inverse_test_group_size,789,teacher,,C_CL_MLP_loss_ext,4,TDMA,0.9471544715447154,0.9433198380566802,0.9452332657200812,988.0
pure_group_representative,789,teacher,,C_CL_MLP_loss_ext,0,Blackhole,0.75,0.9369458128078818,0.8331143232588699,1015.0
pure_group_representative,789,teacher,,C_CL_MLP_loss_ext,1,Flooding,0.8789571694599627,0.9957805907172996,0.933728981206726,474.0
pure_group_representative,789,teacher,,C_CL_MLP_loss_ext,2,Grayhole,0.910828025477707,0.8322751322751323,0.8697815869505114,1890.0
pure_group_representative,789,teacher,,C_CL_MLP_loss_ext,3,Normal,0.9988320109549317,0.9958439576766318,0.9973357462423968,49807.0
pure_group_representative,789,teacher,,C_CL_MLP_loss_ext,4,TDMA,0.9471544715447154,0.9433198380566802,0.9452332657200812,988.0
row_level,789,teacher,,C2_CL_MLP_domain,0,Blackhole,0.7985409652076318,0.8949685534591195,0.8440094899169632,1590.0
row_level,789,teacher,,C2_CL_MLP_domain,1,Flooding,0.8866906474820144,0.9959595959595959,0.9381541389153187,495.0
row_level,789,teacher,,C2_CL_MLP_domain,2,Grayhole,0.8731707317073171,0.8329455560725919,0.8525839485591807,2149.0
row_level,789,teacher,,C2_CL_MLP_domain,3,Normal,0.9988610702012763,0.9960250636381437,0.9974410510319134,51070.0
row_level,789,teacher,,C2_CL_MLP_domain,4,TDMA,0.9524291497975709,0.9438314944834504,0.9481108312342569,997.0
inverse_test_group_size,789,teacher,,C2_CL_MLP_domain,0,Blackhole,0.7618257261410806,0.9044334975369458,0.827027027027028,1014.9999999999998
inverse_test_group_size,789,teacher,,C2_CL_MLP_domain,1,Flooding,0.8822429906542056,0.9957805907172996,0.9355797819623389,474.0
inverse_test_group_size,789,teacher,,C2_CL_MLP_domain,2,Grayhole,0.896031302403577,0.8481481481481481,0.8714324544713236,1890.0000000000002
inverse_test_group_size,789,teacher,,C2_CL_MLP_domain,3,Normal,0.9988322461141983,0.9960447326680989,0.9974365418446846,49807.00000000006
inverse_test_group_size,789,teacher,,C2_CL_MLP_domain,4,TDMA,0.9539406345957011,0.9433198380566802,0.9486005089058525,988.0
pure_group_representative,789,teacher,,C2_CL_MLP_domain,0,Blackhole,0.7618257261410788,0.9044334975369458,0.827027027027027,1015.0
pure_group_representative,789,teacher,,C2_CL_MLP_domain,1,Flooding,0.8822429906542056,0.9957805907172996,0.9355797819623389,474.0
